EmployeeID,SkillName,SkillType,AcquiredVia,ProficiencyLevel
98,Autodesk AutoCAD,Software Skill,Role,4
98,Microsoft Project,Software Skill,Transferable,4
98,Monitoring,Essential Skill,Role,2
98,Reading Comprehension,Essential Skill,Role,3
98,Speaking,Essential Skill,Role,3
98,Writing,Essential Skill,Role,4
100,Adobe Illustrator,Software Skill,Role,4
100,Learning Strategies,Essential Skill,Transferable,4
100,Microsoft Excel,Software Skill,Role,4
100,Microsoft PowerPoint,Software Skill,Role,4
100,Monitoring,Essential Skill,Role,4
100,Speaking,Essential Skill,Role,4
101,Active Listening,Essential Skill,Role,4
101,Adobe Acrobat,Software Skill,Role,4
101,Critical Thinking,Essential Skill,Role,4
101,ESRI ArcGIS,Software Skill,Role,4
101,IBM SPSS Statistics,Software Skill,Role,5
101,Microsoft Excel,Software Skill,Role,3
101,Microsoft PowerPoint,Software Skill,Role,4
101,Microsoft Visio,Software Skill,Role,4
101,Science,Essential Skill,Role,4
101,Speaking,Essential Skill,Role,5
101,Writing,Essential Skill,Role,4
102,Active Listening,Essential Skill,Role,4
102,Adobe Acrobat,Software Skill,Role,5
102,ESRI ArcGIS,Software Skill,Role,3
102,Electronic Medical Record (EMR),Software Skill,Transferable,3
102,IBM SPSS Statistics,Software Skill,Role,3
102,MATLAB,Software Skill,Transferable,4
102,Microsoft Access,Software Skill,Role,3
102,Microsoft Excel,Software Skill,Role,4
102,Microsoft Office,Software Skill,Role,5
102,Microsoft PowerPoint,Software Skill,Role,5
102,Microsoft Project,Software Skill,Role,3
102,Microsoft SharePoint,Software Skill,Role,3
103,Active Listening,Essential Skill,Role,2
103,Adobe Acrobat,Software Skill,Role,3
103,Adobe Photoshop,Software Skill,Role,3
103,Google Workspace,Software Skill,Transferable,3
103,Learning Strategies,Essential Skill,Role,3
103,Microsoft Excel,Software Skill,Role,3
103,Microsoft PowerPoint,Software Skill,Role,3
103,Oracle HRIS,Software Skill,Role,3
103,Reading Comprehension,Essential Skill,Role,3
103,Workday,Software Skill,Role,3
104,Google Analytics,Software Skill,Transferable,3
104,Microsoft Access,Software Skill,Transferable,3
104,Microsoft PowerPoint,Software Skill,Role,2
104,SAP,Software Skill,Role,3
104,Writing,Essential Skill,Role,2
105,Active Learning,Essential Skill,Role,3
105,ESRI ArcGIS,Software Skill,Role,2
105,IBM SPSS Statistics,Software Skill,Role,2
105,MATLAB,Software Skill,Role,1
105,Microsoft Excel,Software Skill,Role,2
105,Microsoft Project,Software Skill,Role,3
105,Python,Software Skill,Role,4
105,Reading Comprehension,Essential Skill,Role,3
105,Science,Essential Skill,Role,4
105,Speaking,Essential Skill,Role,3
106,Active Listening,Essential Skill,Role,5
106,Adobe Acrobat,Software Skill,Role,4
106,Adobe After Effects,Software Skill,Transferable,3
106,Adobe Creative Cloud,Software Skill,Role,5
106,Atlassian JIRA,Software Skill,Transferable,4
106,Critical Thinking,Essential Skill,Role,3
106,Mathematics,Essential Skill,Role,4
106,Microsoft Excel,Software Skill,Role,4
106,Microsoft Outlook,Software Skill,Role,3
106,Microsoft PowerPoint,Software Skill,Role,4
106,Monitoring,Essential Skill,Role,4
106,Reading Comprehension,Essential Skill,Role,4
106,Salesforce,Software Skill,Role,5
106,Writing,Essential Skill,Role,4
107,Active Learning,Essential Skill,Role,4
107,Active Listening,Essential Skill,Role,4
107,Adobe Photoshop,Software Skill,Role,4
107,MATLAB,Software Skill,Role,4
107,Microsoft Excel,Software Skill,Role,4
107,Science,Essential Skill,Role,4
107,Writing,Essential Skill,Role,4
110,Active Listening,Essential Skill,Role,4
110,Adobe Acrobat,Software Skill,Role,3
110,Adobe After Effects,Software Skill,Role,3
110,Adobe InDesign,Software Skill,Role,2
110,Adobe Photoshop,Software Skill,Role,3
110,Critical Thinking,Essential Skill,Role,3
110,Microsoft Excel,Software Skill,Role,4
110,Microsoft Outlook,Software Skill,Role,3
110,Microsoft PowerPoint,Software Skill,Role,3
110,Reading Comprehension,Essential Skill,Role,3
112,Active Learning,Essential Skill,Role,4
112,Adobe Photoshop,Software Skill,Role,3
112,Learning Strategies,Essential Skill,Role,4
112,Microsoft Excel,Software Skill,Role,5
112,Microsoft Office,Software Skill,Role,4
112,Monitoring,Essential Skill,Role,5
112,Speaking,Essential Skill,Role,5
113,Active Listening,Essential Skill,Role,2
113,Google Analytics,Software Skill,Transferable,3
113,HubSpot,Software Skill,Role,1
113,Microsoft Excel,Software Skill,Role,1
113,Speaking,Essential Skill,Role,3
116,Active Learning,Essential Skill,Role,4
116,Active Listening,Essential Skill,Role,2
116,Microsoft Excel,Software Skill,Role,2
116,Monitoring,Essential Skill,Role,4
116,Reading Comprehension,Essential Skill,Role,4
117,Active Learning,Essential Skill,Role,3
117,Amazon Web Services (AWS),Software Skill,Role,4
117,Critical Thinking,Essential Skill,Role,3
117,Linux,Software Skill,Role,4
117,Mathematics,Essential Skill,Role,3
117,Microsoft Office,Software Skill,Role,3
117,Microsoft Outlook,Software Skill,Role,3
117,Monitoring,Essential Skill,Role,4
117,Salesforce,Software Skill,Role,3
117,Writing,Essential Skill,Role,3
118,Adobe Creative Cloud,Software Skill,Role,4
118,Adobe InDesign,Software Skill,Role,4
118,Mathematics,Essential Skill,Role,3
118,Microsoft Office,Software Skill,Role,2
118,Microsoft PowerPoint,Software Skill,Role,3
118,Microsoft Word,Software Skill,Transferable,3
118,Reading Comprehension,Essential Skill,Role,3
119,Critical Thinking,Essential Skill,Role,5
119,Learning Strategies,Essential Skill,Transferable,4
119,Mathematics,Essential Skill,Role,5
119,Microsoft Outlook,Software Skill,Role,4
119,Monitoring,Essential Skill,Role,4
120,Active Listening,Essential Skill,Role,4
120,Adobe Acrobat,Software Skill,Role,3
120,Adobe Creative Cloud,Software Skill,Role,2
120,Critical Thinking,Essential Skill,Role,3
120,ESRI ArcGIS,Software Skill,Transferable,4
120,Microsoft Outlook,Software Skill,Role,3
120,Microsoft PowerPoint,Software Skill,Role,3
120,Reading Comprehension,Essential Skill,Role,4
120,Writing,Essential Skill,Role,4
121,Active Listening,Essential Skill,Role,3
121,Adobe Creative Cloud,Software Skill,Role,3
121,Adobe InDesign,Software Skill,Role,3
121,Critical Thinking,Essential Skill,Role,3
121,IBM SPSS Statistics,Software Skill,Transferable,4
121,Microsoft Excel,Software Skill,Role,4
121,Microsoft Office,Software Skill,Role,3
121,Microsoft PowerPoint,Software Skill,Role,3
121,Salesforce,Software Skill,Role,3
121,Writing,Essential Skill,Role,3
124,Active Learning,Essential Skill,Role,5
124,Amazon Web Services (AWS),Software Skill,Role,4
124,Critical Thinking,Essential Skill,Role,5
124,Linux,Software Skill,Role,4
124,Microsoft Excel,Software Skill,Role,4
124,Microsoft Office,Software Skill,Role,3
124,Speaking,Essential Skill,Role,4
125,Adobe Illustrator,Software Skill,Role,3
125,Apache Hadoop,Software Skill,Transferable,2
125,Critical Thinking,Essential Skill,Role,3
125,Microsoft Office,Software Skill,Role,4
125,Microsoft PowerPoint,Software Skill,Role,4
125,Speaking,Essential Skill,Role,2
126,Active Learning,Essential Skill,Role,5
126,Active Listening,Essential Skill,Role,4
126,Adobe Acrobat,Software Skill,Role,4
126,Adobe Photoshop,Software Skill,Transferable,5
126,ESRI ArcGIS,Software Skill,Role,4
126,Microsoft Office,Software Skill,Role,5
126,Microsoft PowerPoint,Software Skill,Role,5
126,Monitoring,Essential Skill,Role,4
126,Reading Comprehension,Essential Skill,Role,4
126,Science,Essential Skill,Role,4
128,Active Learning,Essential Skill,Role,2
128,HubSpot,Software Skill,Transferable,3
128,Microsoft Excel,Software Skill,Role,4
128,Microsoft Outlook,Software Skill,Role,3
129,Adobe Acrobat,Software Skill,Role,3
129,Amazon Web Services (AWS),Software Skill,Transferable,3
129,Mathematics,Essential Skill,Role,3
129,Microsoft Excel,Software Skill,Role,4
129,Microsoft Office,Software Skill,Role,3
129,Microsoft Outlook,Software Skill,Role,3
129,Salesforce,Software Skill,Role,3
129,Speaking,Essential Skill,Role,3
131,Active Learning,Essential Skill,Role,4
131,Active Listening,Essential Skill,Role,5
131,Adobe Creative Cloud,Software Skill,Role,4
131,Adobe Photoshop,Software Skill,Role,5
131,Atlassian JIRA,Software Skill,Transferable,4
131,Microsoft Office,Software Skill,Role,5
131,Microsoft Outlook,Software Skill,Role,5
131,Monitoring,Essential Skill,Role,5
131,Reading Comprehension,Essential Skill,Role,4
131,Salesforce,Software Skill,Role,4
131,Speaking,Essential Skill,Role,4
131,Writing,Essential Skill,Role,5
132,Applicant Tracking System (ATS),Software Skill,Transferable,3
132,Email,Software Skill,Role,3
132,Google Docs,Software Skill,Role,3
132,HubSpot,Software Skill,Transferable,3
132,Microsoft Excel,Software Skill,Role,3
132,Microsoft PowerPoint,Software Skill,Role,3
132,Microsoft Word,Software Skill,Role,3
132,Monitoring,Essential Skill,Role,5
132,SAP,Software Skill,Role,3
132,Speaking,Essential Skill,Role,5
132,Writing,Essential Skill,Role,3
133,Active Learning,Essential Skill,Role,3
133,Adobe Acrobat,Software Skill,Role,3
133,Applicant Tracking System (ATS),Software Skill,Role,2
133,Cisco Webex,Software Skill,Role,4
133,Critical Thinking,Essential Skill,Role,4
133,Microsoft Excel,Software Skill,Role,3
133,Microsoft Office,Software Skill,Role,4
133,Microsoft Visio,Software Skill,Transferable,3
133,Monitoring,Essential Skill,Role,3
133,Reading Comprehension,Essential Skill,Role,2
133,Writing,Essential Skill,Role,4
134,Adobe Photoshop,Software Skill,Role,2
134,Atlassian JIRA,Software Skill,Transferable,2
134,Mathematics,Essential Skill,Role,2
134,Microsoft Office,Software Skill,Role,2
134,Microsoft Project,Software Skill,Role,3
134,Python,Software Skill,Role,2
134,Reading Comprehension,Essential Skill,Role,2
137,Active Learning,Essential Skill,Role,3
137,Electronic Medical Record (EMR),Software Skill,Role,3
137,MEDITECH,Software Skill,Role,2
137,Speaking,Essential Skill,Role,2
137,Writing,Essential Skill,Role,3
138,Active Learning,Essential Skill,Role,4
138,Active Listening,Essential Skill,Role,4
138,Adobe Creative Cloud,Software Skill,Transferable,3
138,ESRI ArcGIS,Software Skill,Role,4
138,IBM SPSS Statistics,Software Skill,Role,4
138,MATLAB,Software Skill,Role,4
138,Microsoft Excel,Software Skill,Role,4
138,Microsoft Office,Software Skill,Role,4
138,Reading Comprehension,Essential Skill,Role,4
138,Science,Essential Skill,Role,4
138,Speaking,Essential Skill,Role,4
138,Writing,Essential Skill,Role,3
139,Amazon Web Services (AWS),Software Skill,Role,3
139,Apache Hadoop,Software Skill,Role,4
139,Autodesk AutoCAD,Software Skill,Transferable,3
139,Google Workspace,Software Skill,Role,2
139,Mathematics,Essential Skill,Role,3
139,Microsoft Excel,Software Skill,Role,3
139,Microsoft Outlook,Software Skill,Role,3
139,Reading Comprehension,Essential Skill,Role,2
139,Salesforce,Software Skill,Role,4
140,Active Listening,Essential Skill,Role,4
140,Adobe Acrobat,Software Skill,Role,5
140,Adobe Creative Cloud,Software Skill,Transferable,4
140,Adobe Photoshop,Software Skill,Role,5
140,Applicant Tracking System (ATS),Software Skill,Transferable,4
140,Atlassian Confluence,Software Skill,Role,5
140,Autodesk AutoCAD,Software Skill,Role,4
140,Learning Strategies,Essential Skill,Role,4
140,Microsoft Office,Software Skill,Role,5
140,Microsoft PowerPoint,Software Skill,Role,4
140,Monitoring,Essential Skill,Role,4
140,Reading Comprehension,Essential Skill,Role,4
141,Active Learning,Essential Skill,Role,4
141,Microsoft Access,Software Skill,Role,3
141,Microsoft Excel,Software Skill,Role,5
141,Microsoft SharePoint,Software Skill,Role,5
141,Monitoring,Essential Skill,Role,5
141,SAS,Software Skill,Transferable,5
141,Science,Essential Skill,Role,4
141,Speaking,Essential Skill,Role,4
141,Writing,Essential Skill,Role,4
142,Active Learning,Essential Skill,Role,3
142,Adobe Acrobat,Software Skill,Role,3
142,Critical Thinking,Essential Skill,Role,1
142,Learning Strategies,Essential Skill,Transferable,4
142,Mathematics,Essential Skill,Role,3
142,Microsoft Excel,Software Skill,Role,2
142,Microsoft Office,Software Skill,Role,3
142,Reading Comprehension,Essential Skill,Role,2
143,Active Listening,Essential Skill,Role,2
143,R,Software Skill,Role,4
143,Reading Comprehension,Essential Skill,Role,3
143,Science,Essential Skill,Role,2
143,Speaking,Essential Skill,Role,2
144,IBM SPSS Statistics,Software Skill,Transferable,3
144,Microsoft Outlook,Software Skill,Role,3
144,Microsoft PowerPoint,Software Skill,Role,4
144,Microsoft Word,Software Skill,Role,3
144,Speaking,Essential Skill,Role,4
144,Writing,Essential Skill,Role,2
145,Active Listening,Essential Skill,Role,4
145,Amazon Web Services (AWS),Software Skill,Role,3
145,Critical Thinking,Essential Skill,Role,3
145,Microsoft Office,Software Skill,Role,4
145,Microsoft Outlook,Software Skill,Role,3
145,Reading Comprehension,Essential Skill,Role,4
145,Speaking,Essential Skill,Role,4
145,Writing,Essential Skill,Role,4
147,Active Learning,Essential Skill,Role,3
147,Critical Thinking,Essential Skill,Role,3
147,Email,Software Skill,Role,3
147,IBM SPSS Statistics,Software Skill,Transferable,3
147,Microsoft Excel,Software Skill,Role,4
147,Microsoft Outlook,Software Skill,Role,3
147,Microsoft Word,Software Skill,Role,3
147,R,Software Skill,Transferable,3
147,SAP,Software Skill,Role,3
147,Speaking,Essential Skill,Role,3
148,Active Listening,Essential Skill,Role,5
148,Adobe Photoshop,Software Skill,Role,3
148,Atlassian JIRA,Software Skill,Role,4
148,Critical Thinking,Essential Skill,Role,4
148,Google Analytics,Software Skill,Role,5
148,Microsoft Office,Software Skill,Role,4
148,Monitoring,Essential Skill,Role,4
150,Applicant Tracking System (ATS),Software Skill,Transferable,3
150,MEDITECH,Software Skill,Role,2
150,Microsoft Excel,Software Skill,Role,2
150,Microsoft Outlook,Software Skill,Role,3
150,Microsoft Word,Software Skill,Role,2
150,Speaking,Essential Skill,Role,2
151,Critical Thinking,Essential Skill,Role,4
151,ESRI ArcGIS,Software Skill,Role,3
151,R,Software Skill,Role,4
151,Reading Comprehension,Essential Skill,Role,3
151,SAS,Software Skill,Role,3
151,Science,Essential Skill,Role,3
151,Speaking,Essential Skill,Role,4
151,Writing,Essential Skill,Role,4
152,Adobe Creative Cloud,Software Skill,Role,4
152,Microsoft Excel,Software Skill,Role,3
152,Microsoft PowerPoint,Software Skill,Role,3
152,Monitoring,Essential Skill,Role,4
152,Reading Comprehension,Essential Skill,Role,3
152,Salesforce,Software Skill,Role,5
152,Speaking,Essential Skill,Role,3
152,Workday,Software Skill,Transferable,4
152,Writing,Essential Skill,Role,3
153,Amazon Web Services (AWS),Software Skill,Transferable,4
153,Atlassian Confluence,Software Skill,Role,3
153,Atlassian JIRA,Software Skill,Role,3
153,Microsoft Excel,Software Skill,Role,3
153,Microsoft Office,Software Skill,Role,3
153,Microsoft Word,Software Skill,Transferable,3
153,Monitoring,Essential Skill,Role,4
153,Reading Comprehension,Essential Skill,Role,4
153,Speaking,Essential Skill,Role,3
153,Writing,Essential Skill,Role,3
154,Active Learning,Essential Skill,Role,4
154,Active Listening,Essential Skill,Role,3
154,Adobe InDesign,Software Skill,Role,4
154,Adobe Photoshop,Software Skill,Role,3
154,Mathematics,Essential Skill,Role,5
154,Monitoring,Essential Skill,Role,4
154,Writing,Essential Skill,Role,4
155,Active Learning,Essential Skill,Role,3
155,Critical Thinking,Essential Skill,Role,3
155,Google Docs,Software Skill,Role,2
155,Microsoft Outlook,Software Skill,Role,3
155,R,Software Skill,Transferable,3
155,SAP,Software Skill,Role,3
155,Speaking,Essential Skill,Role,2
155,Writing,Essential Skill,Role,3
158,Active Learning,Essential Skill,Role,3
158,Adobe Photoshop,Software Skill,Role,2
158,Apple macOS,Software Skill,Role,5
158,Autodesk AutoCAD,Software Skill,Role,4
158,Critical Thinking,Essential Skill,Role,4
158,Google Analytics,Software Skill,Role,4
158,HubSpot,Software Skill,Transferable,3
158,Microsoft Excel,Software Skill,Role,4
158,Monitoring,Essential Skill,Role,4
158,Speaking,Essential Skill,Role,4
158,Writing,Essential Skill,Role,4
159,Active Listening,Essential Skill,Role,3
159,Adobe Photoshop,Software Skill,Role,3
159,Critical Thinking,Essential Skill,Role,3
159,IBM SPSS Statistics,Software Skill,Role,4
159,Microsoft Office,Software Skill,Role,3
159,Monitoring,Essential Skill,Transferable,4
159,SAS,Software Skill,Role,3
159,Speaking,Essential Skill,Role,3
159,Writing,Essential Skill,Role,3
160,Active Learning,Essential Skill,Role,3
160,Active Listening,Essential Skill,Role,3
160,Adobe Acrobat,Software Skill,Role,3
160,Adobe Creative Cloud,Software Skill,Role,2
160,Critical Thinking,Essential Skill,Role,3
160,MATLAB,Software Skill,Transferable,3
160,Microsoft Project,Software Skill,Transferable,3
160,Monitoring,Essential Skill,Role,3
160,Writing,Essential Skill,Role,3
161,Active Listening,Essential Skill,Role,3
161,ESRI ArcGIS,Software Skill,Role,1
161,Google Docs,Software Skill,Transferable,3
161,Microsoft Excel,Software Skill,Role,4
161,Microsoft Project,Software Skill,Role,3
161,Python,Software Skill,Role,2
161,R,Software Skill,Role,3
161,SAS,Software Skill,Role,3
161,Science,Essential Skill,Role,3
161,Writing,Essential Skill,Role,3
162,Active Learning,Essential Skill,Role,4
162,Active Listening,Essential Skill,Role,5
162,Adobe Acrobat,Software Skill,Role,4
162,Adobe Creative Cloud,Software Skill,Transferable,3
162,Microsoft Excel,Software Skill,Role,4
162,Microsoft Office,Software Skill,Role,5
162,Monitoring,Essential Skill,Role,4
162,Reading Comprehension,Essential Skill,Role,4
162,SAP,Software Skill,Transferable,4
162,Science,Essential Skill,Role,5
162,Speaking,Essential Skill,Role,3
163,Active Listening,Essential Skill,Role,4
163,Microsoft Outlook,Software Skill,Role,3
163,Salesforce,Software Skill,Role,2
163,Speaking,Essential Skill,Role,2
164,Adobe Photoshop,Software Skill,Role,3
164,Python,Software Skill,Role,2
164,Science,Essential Skill,Role,3
164,Writing,Essential Skill,Role,4
165,Active Learning,Essential Skill,Role,4
165,Active Listening,Essential Skill,Role,4
165,Amazon Web Services (AWS),Software Skill,Role,3
165,Critical Thinking,Essential Skill,Role,3
165,IBM SPSS Statistics,Software Skill,Transferable,3
165,Mathematics,Essential Skill,Role,5
165,Microsoft Access,Software Skill,Role,5
