EmployeeID,Department,JobRole,ReviewPeriod,EngagementScore,JobSatisfactionScore,JobInvolvementScore,EnvironmentSatisfactionScore,WorkLifeBalanceScore,RelationshipSatisfactionScore,PerformanceRating,TrainingTimesLastYear
1591,Sales,Manager,2026-H1,66.7,66.7,66.7,66.7,66.7,66.7,3,2
1592,Research & Development,Research Scientist,2026-H1,85.0,66.7,100.0,100.0,66.7,100.0,3,2
1594,Research & Development,Laboratory Technician,2026-H1,45.0,0.0,100.0,0.0,66.7,100.0,3,3
1595,Research & Development,Manager,2026-H1,78.3,100.0,33.3,100.0,66.7,100.0,4,2
1596,Research & Development,Laboratory Technician,2026-H1,66.7,66.7,100.0,33.3,33.3,100.0,3,3
1597,Research & Development,Healthcare Representative,2026-H1,56.7,66.7,33.3,100.0,33.3,33.3,3,3
1598,Sales,Sales Executive,2026-H1,53.4,0.0,66.7,100.0,66.7,66.7,3,2
1599,Research & Development,Laboratory Technician,2026-H1,71.7,33.3,100.0,100.0,66.7,66.7,3,0
1601,Research & Development,Laboratory Technician,2026-H1,66.7,100.0,33.3,66.7,33.3,100.0,3,5
1602,Sales,Manager,2026-H1,48.3,0.0,100.0,100.0,0.0,33.3,3,5
1604,Research & Development,Laboratory Technician,2026-H1,56.7,33.3,66.7,66.7,66.7,66.7,3,3
1605,Research & Development,Research Scientist,2026-H1,43.3,66.7,33.3,33.3,33.3,33.3,3,2
1606,Research & Development,Healthcare Representative,2026-H1,60.0,66.7,66.7,33.3,66.7,66.7,3,3
1607,Research & Development,Research Scientist,2026-H1,81.7,100.0,100.0,33.3,66.7,100.0,3,3
1608,Research & Development,Research Director,2026-H1,68.3,100.0,66.7,33.3,33.3,100.0,3,4
1609,Research & Development,Research Scientist,2026-H1,33.3,33.3,33.3,33.3,33.3,33.3,3,3
1611,Research & Development,Laboratory Technician,2026-H1,23.3,0.0,0.0,66.7,66.7,0.0,3,3
1612,Sales,Sales Executive,2026-H1,18.3,0.0,33.3,0.0,66.7,0.0,3,2
1613,Sales,Sales Executive,2026-H1,56.7,0.0,66.7,100.0,66.7,100.0,3,3
1614,Research & Development,Manufacturing Director,2026-H1,63.4,66.7,66.7,66.7,66.7,33.3,3,2
1615,Research & Development,Manufacturing Director,2026-H1,78.3,100.0,100.0,66.7,66.7,0.0,3,3
1617,Research & Development,Laboratory Technician,2026-H1,45.0,0.0,66.7,66.7,33.3,100.0,3,3
1618,Research & Development,Manufacturing Director,2026-H1,43.3,0.0,66.7,33.3,66.7,100.0,3,3
1619,Research & Development,Laboratory Technician,2026-H1,38.3,0.0,33.3,100.0,66.7,0.0,3,3
1621,Research & Development,Research Scientist,2026-H1,51.7,0.0,100.0,33.3,66.7,100.0,3,2
1622,Research & Development,Manufacturing Director,2026-H1,15.0,0.0,0.0,33.3,33.3,33.3,4,5
1623,Research & Development,Research Scientist,2026-H1,76.7,100.0,66.7,66.7,66.7,66.7,3,2
1624,Sales,Sales Representative,2026-H1,75.0,100.0,66.7,33.3,100.0,66.7,3,2
1625,Human Resources,Manager,2026-H1,73.4,66.7,66.7,100.0,66.7,66.7,3,2
1627,Research & Development,Laboratory Technician,2026-H1,61.7,66.7,33.3,66.7,66.7,100.0,3,3
1628,Research & Development,Manufacturing Director,2026-H1,48.3,66.7,33.3,0.0,66.7,100.0,3,2
1630,Research & Development,Healthcare Representative,2026-H1,70.0,66.7,66.7,66.7,66.7,100.0,3,5
1631,Research & Development,Manufacturing Director,2026-H1,55.0,66.7,66.7,66.7,33.3,0.0,3,2
1633,Research & Development,Manufacturing Director,2026-H1,46.7,66.7,66.7,0.0,0.0,100.0,3,2
1635,Research & Development,Manufacturing Director,2026-H1,68.3,100.0,33.3,100.0,66.7,0.0,3,3
1638,Research & Development,Manufacturing Director,2026-H1,73.3,66.7,33.3,100.0,100.0,100.0,3,6
1639,Sales,Sales Executive,2026-H1,45.0,0.0,33.3,100.0,66.7,66.7,3,3
1640,Research & Development,Research Scientist,2026-H1,33.3,33.3,66.7,33.3,0.0,0.0,3,2
1641,Research & Development,Manufacturing Director,2026-H1,75.0,100.0,66.7,66.7,33.3,100.0,3,2
1642,Human Resources,Human Resources,2026-H1,63.4,100.0,66.7,0.0,66.7,66.7,3,3
1644,Research & Development,Manager,2026-H1,65.0,100.0,33.3,66.7,66.7,33.3,4,3
1645,Sales,Sales Executive,2026-H1,45.0,100.0,0.0,0.0,33.3,100.0,3,2
1646,Research & Development,Research Scientist,2026-H1,63.4,100.0,66.7,0.0,66.7,66.7,3,2
1647,Research & Development,Research Scientist,2026-H1,61.7,66.7,100.0,33.3,66.7,0.0,3,0
1648,Research & Development,Research Scientist,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,0
1649,Research & Development,Laboratory Technician,2026-H1,20.0,0.0,66.7,0.0,0.0,33.3,3,3
1650,Sales,Sales Executive,2026-H1,58.4,66.7,33.3,66.7,66.7,66.7,3,2
1651,Research & Development,Healthcare Representative,2026-H1,40.0,0.0,66.7,33.3,66.7,66.7,3,6
1653,Research & Development,Manufacturing Director,2026-H1,81.7,66.7,100.0,100.0,66.7,66.7,3,6
1654,Research & Development,Manufacturing Director,2026-H1,63.3,33.3,66.7,100.0,66.7,66.7,4,3
1655,Research & Development,Research Director,2026-H1,40.0,33.3,66.7,0.0,66.7,33.3,3,2
1656,Research & Development,Research Director,2026-H1,45.0,0.0,33.3,100.0,66.7,66.7,3,3
1657,Sales,Sales Representative,2026-H1,60.0,66.7,66.7,66.7,66.7,0.0,3,3
1658,Research & Development,Research Scientist,2026-H1,63.3,33.3,66.7,100.0,66.7,66.7,3,2
1659,Research & Development,Laboratory Technician,2026-H1,43.3,33.3,66.7,0.0,66.7,66.7,3,4
1661,Research & Development,Healthcare Representative,2026-H1,55.0,66.7,33.3,66.7,66.7,33.3,3,3
1662,Research & Development,Manufacturing Director,2026-H1,65.0,66.7,33.3,100.0,66.7,66.7,3,6
1664,Research & Development,Healthcare Representative,2026-H1,55.0,0.0,100.0,100.0,66.7,0.0,4,3
1665,Research & Development,Manager,2026-H1,60.0,66.7,66.7,33.3,66.7,66.7,4,6
1666,Research & Development,Research Director,2026-H1,51.7,66.7,33.3,66.7,66.7,0.0,4,3
1667,Sales,Sales Executive,2026-H1,81.7,100.0,66.7,100.0,100.0,0.0,4,2
1668,Research & Development,Research Scientist,2026-H1,91.7,100.0,66.7,100.0,100.0,100.0,3,4
1669,Sales,Sales Executive,2026-H1,26.6,33.3,33.3,0.0,33.3,33.3,3,3
1670,Sales,Sales Executive,2026-H1,83.4,100.0,66.7,100.0,66.7,66.7,3,5
1671,Research & Development,Research Scientist,2026-H1,58.3,33.3,66.7,100.0,33.3,66.7,3,4
1673,Sales,Sales Executive,2026-H1,56.7,100.0,66.7,0.0,66.7,0.0,3,2
1674,Research & Development,Laboratory Technician,2026-H1,45.0,0.0,66.7,100.0,33.3,33.3,3,2
1675,Research & Development,Laboratory Technician,2026-H1,51.6,33.3,33.3,100.0,66.7,33.3,4,3
1676,Sales,Manager,2026-H1,58.3,33.3,100.0,33.3,66.7,66.7,3,2
1677,Research & Development,Manager,2026-H1,60.0,66.7,66.7,66.7,66.7,0.0,3,2
1678,Sales,Sales Executive,2026-H1,76.7,66.7,66.7,100.0,66.7,100.0,3,2
1680,Sales,Sales Representative,2026-H1,46.7,0.0,66.7,100.0,66.7,0.0,3,3
1681,Sales,Sales Executive,2026-H1,76.7,100.0,66.7,66.7,66.7,66.7,4,2
1682,Research & Development,Healthcare Representative,2026-H1,45.0,66.7,66.7,0.0,33.3,33.3,3,2
1683,Human Resources,Human Resources,2026-H1,70.0,100.0,66.7,66.7,66.7,0.0,3,2
1684,Research & Development,Laboratory Technician,2026-H1,58.3,66.7,33.3,100.0,66.7,0.0,3,2
1687,Research & Development,Laboratory Technician,2026-H1,71.7,66.7,66.7,100.0,33.3,100.0,3,5
1689,Research & Development,Healthcare Representative,2026-H1,78.3,100.0,100.0,33.3,66.7,66.7,3,2
1691,Sales,Sales Representative,2026-H1,73.4,66.7,66.7,100.0,66.7,66.7,3,3
1692,Research & Development,Laboratory Technician,2026-H1,56.7,33.3,66.7,100.0,66.7,0.0,3,2
1693,Research & Development,Laboratory Technician,2026-H1,83.4,100.0,66.7,100.0,66.7,66.7,4,5
1694,Research & Development,Research Scientist,2026-H1,38.3,33.3,33.3,0.0,66.7,100.0,3,1
1696,Research & Development,Laboratory Technician,2026-H1,66.7,100.0,33.3,33.3,100.0,66.7,3,3
1697,Research & Development,Healthcare Representative,2026-H1,65.0,100.0,0.0,66.7,100.0,66.7,4,2
1698,Research & Development,Laboratory Technician,2026-H1,61.7,33.3,100.0,33.3,66.7,100.0,3,6
1700,Sales,Sales Executive,2026-H1,55.0,100.0,0.0,66.7,33.3,66.7,3,2
1701,Research & Development,Research Scientist,2026-H1,58.3,100.0,33.3,33.3,66.7,33.3,3,3
1702,Sales,Sales Representative,2026-H1,73.4,100.0,66.7,66.7,66.7,33.3,4,2
1703,Research & Development,Healthcare Representative,2026-H1,81.7,100.0,100.0,66.7,66.7,33.3,3,2
1704,Research & Development,Research Scientist,2026-H1,60.0,100.0,33.3,0.0,100.0,66.7,3,2
1706,Sales,Sales Executive,2026-H1,76.7,100.0,66.7,100.0,66.7,0.0,3,3
1707,Research & Development,Research Scientist,2026-H1,78.4,66.7,100.0,66.7,66.7,100.0,3,1
1708,Sales,Sales Executive,2026-H1,70.0,66.7,66.7,100.0,66.7,33.3,3,3
1709,Research & Development,Laboratory Technician,2026-H1,73.4,66.7,66.7,100.0,66.7,66.7,3,2
1710,Sales,Sales Representative,2026-H1,71.7,100.0,66.7,66.7,33.3,66.7,3,2
1712,Research & Development,Healthcare Representative,2026-H1,56.7,66.7,33.3,66.7,33.3,100.0,4,3
1714,Human Resources,Human Resources,2026-H1,56.7,66.7,0.0,100.0,66.7,66.7,3,2
1716,Sales,Sales Executive,2026-H1,40.0,66.7,0.0,66.7,0.0,66.7,3,3
1718,Research & Development,Laboratory Technician,2026-H1,61.7,66.7,0.0,100.0,100.0,66.7,3,3
1719,Research & Development,Research Director,2026-H1,55.0,33.3,33.3,100.0,66.7,66.7,3,2
1720,Research & Development,Research Scientist,2026-H1,41.7,66.7,66.7,0.0,33.3,0.0,3,3
1721,Research & Development,Laboratory Technician,2026-H1,68.3,66.7,66.7,33.3,100.0,100.0,3,2
1722,Human Resources,Human Resources,2026-H1,36.7,33.3,0.0,66.7,66.7,33.3,3,4
1724,Research & Development,Manufacturing Director,2026-H1,36.7,0.0,66.7,33.3,66.7,33.3,3,3
1725,Research & Development,Laboratory Technician,2026-H1,41.7,0.0,66.7,33.3,100.0,33.3,3,2
1727,Research & Development,Healthcare Representative,2026-H1,60.0,33.3,66.7,66.7,66.7,100.0,3,3
1728,Research & Development,Manufacturing Director,2026-H1,70.0,66.7,66.7,100.0,66.7,33.3,3,3
1729,Research & Development,Research Scientist,2026-H1,61.7,100.0,66.7,33.3,33.3,33.3,3,2
1731,Sales,Sales Executive,2026-H1,50.0,33.3,66.7,66.7,0.0,100.0,3,3
1732,Sales,Sales Executive,2026-H1,68.3,100.0,66.7,66.7,33.3,33.3,3,5
1733,Sales,Sales Executive,2026-H1,28.3,0.0,33.3,33.3,66.7,33.3,3,3
1734,Sales,Sales Executive,2026-H1,23.3,33.3,0.0,0.0,66.7,33.3,3,2
1735,Research & Development,Laboratory Technician,2026-H1,46.7,33.3,66.7,66.7,0.0,66.7,3,3
1736,Research & Development,Manufacturing Director,2026-H1,81.7,100.0,66.7,100.0,33.3,100.0,4,3
1737,Research & Development,Laboratory Technician,2026-H1,86.7,100.0,66.7,100.0,66.7,100.0,3,2
1739,Sales,Sales Executive,2026-H1,46.7,66.7,0.0,100.0,0.0,66.7,3,2
1740,Sales,Manager,2026-H1,41.6,33.3,66.7,33.3,33.3,33.3,3,3
1744,Human Resources,Human Resources,2026-H1,55.0,66.7,0.0,66.7,100.0,66.7,4,2
1745,Research & Development,Research Scientist,2026-H1,48.3,0.0,33.3,100.0,66.7,100.0,3,2
1746,Human Resources,Human Resources,2026-H1,66.7,100.0,66.7,0.0,66.7,100.0,3,2
1747,Human Resources,Human Resources,2026-H1,63.3,100.0,33.3,66.7,33.3,66.7,3,0
1749,Sales,Sales Executive,2026-H1,53.4,66.7,66.7,0.0,66.7,66.7,3,3
1751,Research & Development,Research Scientist,2026-H1,71.7,100.0,66.7,66.7,33.3,66.7,3,5
1752,Sales,Sales Representative,2026-H1,33.3,33.3,0.0,33.3,66.7,66.7,3,3
1753,Research & Development,Healthcare Representative,2026-H1,90.0,66.7,100.0,100.0,100.0,100.0,3,5
1754,Sales,Sales Executive,2026-H1,31.7,0.0,33.3,66.7,66.7,0.0,3,2
1755,Research & Development,Research Scientist,2026-H1,85.0,100.0,100.0,100.0,66.7,0.0,3,3
1756,Sales,Sales Executive,2026-H1,61.7,33.3,66.7,100.0,33.3,100.0,3,2
1757,Sales,Sales Executive,2026-H1,88.3,100.0,66.7,100.0,100.0,66.7,3,1
1758,Sales,Sales Executive,2026-H1,28.3,0.0,66.7,0.0,33.3,66.7,4,2
1760,Research & Development,Laboratory Technician,2026-H1,40.0,33.3,33.3,66.7,33.3,33.3,3,4
1761,Sales,Sales Executive,2026-H1,46.7,66.7,66.7,0.0,66.7,0.0,3,2
1762,Research & Development,Research Scientist,2026-H1,45.0,0.0,33.3,100.0,66.7,66.7,3,2
1763,Research & Development,Healthcare Representative,2026-H1,75.0,66.7,100.0,66.7,66.7,66.7,3,3
1764,Research & Development,Research Scientist,2026-H1,46.7,33.3,66.7,33.3,66.7,33.3,3,3
1766,Research & Development,Healthcare Representative,2026-H1,53.3,100.0,0.0,33.3,66.7,66.7,3,2
1767,Research & Development,Research Scientist,2026-H1,61.7,66.7,33.3,66.7,66.7,100.0,3,4
1768,Research & Development,Laboratory Technician,2026-H1,41.6,33.3,66.7,33.3,33.3,33.3,4,6
1770,Research & Development,Research Director,2026-H1,35.0,0.0,33.3,66.7,66.7,33.3,3,2
1771,Research & Development,Research Scientist,2026-H1,61.7,33.3,66.7,100.0,33.3,100.0,3,2
1772,Research & Development,Laboratory Technician,2026-H1,43.4,0.0,66.7,66.7,66.7,33.3,4,2
1774,Sales,Sales Executive,2026-H1,73.4,66.7,66.7,100.0,66.7,66.7,3,3
1775,Research & Development,Manufacturing Director,2026-H1,43.3,66.7,33.3,0.0,33.3,100.0,4,2
1778,Human Resources,Human Resources,2026-H1,66.7,100.0,66.7,33.3,66.7,33.3,3,5
1779,Sales,Sales Executive,2026-H1,60.0,100.0,0.0,100.0,66.7,0.0,3,3
1780,Sales,Sales Representative,2026-H1,46.7,33.3,66.7,33.3,66.7,33.3,3,3
1782,Research & Development,Laboratory Technician,2026-H1,61.7,66.7,33.3,100.0,66.7,33.3,3,3
1783,Research & Development,Laboratory Technician,2026-H1,46.7,0.0,66.7,66.7,66.7,66.7,3,6
1784,Sales,Sales Executive,2026-H1,48.3,100.0,33.3,0.0,66.7,0.0,3,3
1786,Research & Development,Manager,2026-H1,56.7,66.7,66.7,0.0,66.7,100.0,3,2
1787,Sales,Sales Executive,2026-H1,35.0,33.3,33.3,33.3,66.7,0.0,3,2
1789,Research & Development,Research Director,2026-H1,76.7,100.0,66.7,66.7,66.7,66.7,3,3
1790,Research & Development,Healthcare Representative,2026-H1,56.7,0.0,66.7,100.0,66.7,100.0,3,1
1792,Research & Development,Research Scientist,2026-H1,51.7,33.3,66.7,66.7,33.3,66.7,3,2
1794,Human Resources,Human Resources,2026-H1,51.7,33.3,66.7,66.7,33.3,66.7,3,4
1797,Sales,Sales Executive,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,3,2
1798,Research & Development,Research Scientist,2026-H1,58.3,0.0,100.0,100.0,66.7,33.3,3,1
1799,Research & Development,Research Scientist,2026-H1,81.7,100.0,66.7,66.7,100.0,66.7,3,6
1800,Research & Development,Research Director,2026-H1,66.7,66.7,66.7,66.7,66.7,66.7,4,3
1801,Sales,Sales Executive,2026-H1,41.6,33.3,33.3,33.3,66.7,66.7,3,3
1802,Research & Development,Laboratory Technician,2026-H1,45.0,0.0,66.7,66.7,33.3,100.0,3,5
1803,Research & Development,Healthcare Representative,2026-H1,43.3,0.0,100.0,33.3,33.3,66.7,3,2
1804,Research & Development,Manufacturing Director,2026-H1,70.0,100.0,66.7,33.3,66.7,66.7,3,6
1805,Human Resources,Human Resources,2026-H1,46.7,33.3,66.7,0.0,66.7,100.0,3,3
1807,Research & Development,Laboratory Technician,2026-H1,48.3,0.0,66.7,100.0,33.3,66.7,3,3
1809,Research & Development,Manufacturing Director,2026-H1,40.0,0.0,66.7,100.0,0.0,33.3,3,4
1812,Sales,Sales Executive,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,3,6
1813,Research & Development,Research Scientist,2026-H1,48.4,66.7,66.7,0.0,33.3,66.7,3,2
1814,Research & Development,Healthcare Representative,2026-H1,41.6,33.3,100.0,33.3,0.0,0.0,3,3
1815,Sales,Sales Executive,2026-H1,75.0,66.7,66.7,66.7,100.0,100.0,3,3
1816,Research & Development,Manufacturing Director,2026-H1,50.0,66.7,66.7,0.0,66.7,33.3,3,3
1818,Human Resources,Human Resources,2026-H1,63.3,33.3,66.7,100.0,66.7,66.7,3,3
1821,Research & Development,Healthcare Representative,2026-H1,71.7,33.3,66.7,100.0,100.0,100.0,4,2
1822,Research & Development,Healthcare Representative,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,3,3
1823,Sales,Sales Executive,2026-H1,68.3,66.7,100.0,33.3,66.7,66.7,4,5
1824,Sales,Manager,2026-H1,48.3,33.3,66.7,33.3,33.3,100.0,4,0
1826,Research & Development,Laboratory Technician,2026-H1,45.0,66.7,0.0,33.3,100.0,33.3,3,2
1827,Research & Development,Manufacturing Director,2026-H1,48.3,33.3,33.3,66.7,66.7,66.7,3,4
1829,Research & Development,Healthcare Representative,2026-H1,36.7,0.0,66.7,33.3,66.7,33.3,3,3
1830,Research & Development,Research Scientist,2026-H1,75.0,100.0,66.7,100.0,33.3,33.3,3,2
1833,Sales,Sales Executive,2026-H1,36.7,0.0,66.7,0.0,66.7,100.0,3,3
1834,Research & Development,Research Scientist,2026-H1,46.7,0.0,66.7,66.7,66.7,66.7,4,3
1835,Sales,Sales Representative,2026-H1,41.7,100.0,0.0,33.3,33.3,0.0,4,4
1836,Sales,Sales Executive,2026-H1,70.0,100.0,66.7,66.7,66.7,0.0,3,4
1837,Research & Development,Research Director,2026-H1,50.0,66.7,66.7,0.0,66.7,33.3,3,3
1839,Research & Development,Research Scientist,2026-H1,50.0,66.7,66.7,33.3,0.0,66.7,3,4
1842,Human Resources,Human Resources,2026-H1,61.7,0.0,100.0,100.0,66.7,66.7,3,4
1844,Human Resources,Human Resources,2026-H1,28.3,0.0,33.3,0.0,66.7,100.0,3,3
1845,Sales,Sales Executive,2026-H1,68.4,66.7,66.7,66.7,100.0,33.3,4,3
1847,Research & Development,Research Scientist,2026-H1,66.7,33.3,66.7,100.0,66.7,100.0,4,2
1849,Sales,Sales Executive,2026-H1,63.4,100.0,66.7,0.0,66.7,66.7,4,5
1850,Research & Development,Laboratory Technician,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,3
1852,Research & Development,Laboratory Technician,2026-H1,85.0,100.0,66.7,100.0,100.0,33.3,3,3
1853,Sales,Sales Executive,2026-H1,88.3,100.0,66.7,100.0,100.0,66.7,3,2
1854,Research & Development,Research Scientist,2026-H1,58.4,66.7,66.7,66.7,33.3,33.3,4,1
1856,Research & Development,Laboratory Technician,2026-H1,60.0,66.7,66.7,33.3,66.7,66.7,3,2
1857,Research & Development,Manufacturing Director,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,4
1858,Human Resources,Human Resources,2026-H1,73.4,100.0,66.7,66.7,66.7,33.3,3,2
1859,Research & Development,Healthcare Representative,2026-H1,60.0,66.7,0.0,100.0,66.7,100.0,3,3
1860,Research & Development,Laboratory Technician,2026-H1,76.7,66.7,66.7,100.0,66.7,100.0,3,3
1862,Sales,Sales Executive,2026-H1,43.3,33.3,33.3,66.7,33.3,66.7,3,3
1863,Sales,Sales Executive,2026-H1,45.0,0.0,100.0,0.0,66.7,100.0,3,5
1864,Sales,Sales Representative,2026-H1,55.0,66.7,33.3,33.3,66.7,100.0,4,5
1865,Human Resources,Human Resources,2026-H1,58.3,33.3,33.3,100.0,66.7,100.0,3,3
1866,Research & Development,Manager,2026-H1,48.3,66.7,33.3,0.0,66.7,100.0,3,2
1867,Research & Development,Research Director,2026-H1,58.3,33.3,33.3,100.0,66.7,100.0,3,3
1868,Research & Development,Research Scientist,2026-H1,66.6,100.0,33.3,100.0,33.3,33.3,4,3
1869,Sales,Sales Executive,2026-H1,56.7,33.3,66.7,66.7,66.7,66.7,4,2
1870,Research & Development,Research Scientist,2026-H1,43.3,0.0,33.3,100.0,33.3,100.0,3,2
1871,Research & Development,Research Scientist,2026-H1,80.0,100.0,66.7,100.0,66.7,33.3,3,2
1873,Research & Development,Research Scientist,2026-H1,63.3,100.0,33.3,33.3,100.0,33.3,4,2
1875,Sales,Sales Representative,2026-H1,53.3,33.3,66.7,33.3,66.7,100.0,3,3
1876,Sales,Sales Representative,2026-H1,65.0,100.0,66.7,33.3,33.3,66.7,3,3
1878,Research & Development,Research Scientist,2026-H1,56.7,33.3,66.7,100.0,66.7,0.0,4,2
1880,Sales,Sales Executive,2026-H1,45.0,66.7,33.3,33.3,66.7,0.0,3,4
1881,Research & Development,Laboratory Technician,2026-H1,53.4,66.7,66.7,33.3,66.7,0.0,3,2
1882,Sales,Sales Executive,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,3,3
1883,Research & Development,Laboratory Technician,2026-H1,50.0,0.0,66.7,100.0,66.7,33.3,3,2
1885,Research & Development,Research Scientist,2026-H1,53.4,0.0,66.7,100.0,66.7,66.7,4,2
1886,Research & Development,Manufacturing Director,2026-H1,58.3,33.3,33.3,100.0,66.7,100.0,3,2
1888,Research & Development,Manufacturing Director,2026-H1,60.0,100.0,33.3,33.3,33.3,100.0,3,2
1890,Human Resources,Human Resources,2026-H1,60.0,100.0,33.3,33.3,33.3,100.0,4,2
1892,Research & Development,Manager,2026-H1,26.7,0.0,66.7,0.0,66.7,0.0,3,3
1893,Research & Development,Research Scientist,2026-H1,46.7,66.7,33.3,33.3,33.3,66.7,3,3
1898,Sales,Sales Executive,2026-H1,53.3,66.7,100.0,0.0,33.3,33.3,3,5
1900,Research & Development,Manager,2026-H1,80.0,100.0,66.7,100.0,66.7,33.3,3,3
1903,Research & Development,Healthcare Representative,2026-H1,51.7,0.0,100.0,33.3,66.7,100.0,3,5
1905,Research & Development,Research Scientist,2026-H1,33.3,0.0,0.0,100.0,66.7,33.3,4,2
1907,Research & Development,Laboratory Technician,2026-H1,66.7,100.0,66.7,0.0,66.7,100.0,3,3
1908,Sales,Sales Executive,2026-H1,38.3,33.3,33.3,66.7,0.0,66.7,3,1
1909,Sales,Sales Executive,2026-H1,56.7,33.3,66.7,66.7,66.7,66.7,4,3
1911,Research & Development,Research Director,2026-H1,48.3,0.0,66.7,66.7,100.0,33.3,3,3
1912,Sales,Sales Executive,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,3,2
1915,Sales,Sales Executive,2026-H1,70.0,100.0,33.3,100.0,33.3,66.7,3,3
1916,Research & Development,Laboratory Technician,2026-H1,53.3,66.7,100.0,0.0,33.3,33.3,3,0
1918,Research & Development,Laboratory Technician,2026-H1,78.3,100.0,100.0,66.7,66.7,0.0,3,3
1922,Research & Development,Healthcare Representative,2026-H1,60.0,66.7,66.7,33.3,66.7,66.7,3,3
1924,Sales,Sales Executive,2026-H1,51.7,66.7,66.7,33.3,33.3,33.3,3,2
1927,Sales,Sales Executive,2026-H1,68.3,100.0,33.3,66.7,66.7,66.7,3,2
1928,Sales,Sales Representative,2026-H1,58.3,0.0,100.0,66.7,66.7,100.0,3,3
1929,Sales,Sales Executive,2026-H1,36.7,66.7,0.0,0.0,66.7,66.7,3,1
1931,Research & Development,Research Scientist,2026-H1,45.0,33.3,66.7,33.3,33.3,66.7,3,3
1932,Research & Development,Research Scientist,2026-H1,65.0,100.0,33.3,66.7,66.7,33.3,3,3
1933,Sales,Sales Executive,2026-H1,76.7,66.7,66.7,100.0,66.7,100.0,3,0
1934,Research & Development,Research Scientist,2026-H1,61.7,33.3,66.7,66.7,100.0,66.7,3,4
1935,Sales,Sales Executive,2026-H1,45.0,0.0,33.3,100.0,66.7,66.7,3,3
1936,Research & Development,Manufacturing Director,2026-H1,36.7,0.0,66.7,0.0,66.7,100.0,4,3
1937,Research & Development,Research Scientist,2026-H1,55.0,33.3,33.3,100.0,66.7,66.7,3,3
1938,Sales,Manager,2026-H1,78.3,100.0,66.7,100.0,33.3,66.7,3,2
1939,Research & Development,Research Scientist,2026-H1,55.0,66.7,100.0,0.0,66.7,0.0,3,2
1940,Research & Development,Research Scientist,2026-H1,78.3,100.0,66.7,33.3,100.0,100.0,3,0
1941,Research & Development,Research Director,2026-H1,73.3,100.0,66.7,33.3,66.7,100.0,3,3
1943,Sales,Sales Executive,2026-H1,70.0,100.0,66.7,33.3,66.7,66.7,3,4
1944,Human Resources,Human Resources,2026-H1,28.3,33.3,33.3,0.0,66.7,0.0,3,2
1945,Sales,Sales Executive,2026-H1,33.3,0.0,66.7,33.3,0.0,100.0,3,2
1947,Research & Development,Research Scientist,2026-H1,61.7,66.7,66.7,66.7,33.3,66.7,3,3
1948,Research & Development,Research Scientist,2026-H1,55.0,0.0,66.7,66.7,100.0,100.0,3,3
1949,Research & Development,Laboratory Technician,2026-H1,48.3,33.3,100.0,0.0,66.7,33.3,4,3
1950,Sales,Sales Executive,2026-H1,51.7,100.0,66.7,0.0,33.3,0.0,4,3
1951,Sales,Sales Executive,2026-H1,68.4,66.7,66.7,100.0,33.3,66.7,3,2
1952,Research & Development,Laboratory Technician,2026-H1,45.0,0.0,66.7,66.7,33.3,100.0,3,6
1954,Research & Development,Healthcare Representative,2026-H1,21.7,0.0,66.7,0.0,33.3,0.0,3,5
1955,Research & Development,Healthcare Representative,2026-H1,73.4,100.0,66.7,66.7,66.7,33.3,3,6
1956,Research & Development,Research Scientist,2026-H1,33.3,0.0,0.0,100.0,66.7,33.3,4,6
1960,Research & Development,Laboratory Technician,2026-H1,56.7,100.0,33.3,66.7,33.3,0.0,3,2
1961,Sales,Sales Representative,2026-H1,13.3,0.0,33.3,0.0,33.3,0.0,3,3
1962,Sales,Sales Executive,2026-H1,80.0,100.0,66.7,66.7,66.7,100.0,3,2
1965,Sales,Sales Executive,2026-H1,76.7,100.0,66.7,100.0,66.7,0.0,3,5
1966,Research & Development,Manufacturing Director,2026-H1,71.7,100.0,33.3,100.0,66.7,33.3,4,1
1967,Sales,Sales Executive,2026-H1,63.4,100.0,66.7,0.0,66.7,66.7,3,4
1968,Sales,Sales Executive,2026-H1,25.0,0.0,66.7,0.0,33.3,33.3,3,2
1969,Research & Development,Research Scientist,2026-H1,48.4,66.7,66.7,0.0,33.3,66.7,3,6
1970,Research & Development,Healthcare Representative,2026-H1,73.4,66.7,66.7,100.0,66.7,66.7,4,2
1971,Research & Development,Healthcare Representative,2026-H1,50.0,66.7,66.7,0.0,66.7,33.3,3,1
1972,Human Resources,Human Resources,2026-H1,60.0,33.3,66.7,100.0,66.7,33.3,3,2
1973,Human Resources,Manager,2026-H1,58.3,33.3,100.0,66.7,66.7,0.0,3,0
1974,Research & Development,Laboratory Technician,2026-H1,66.7,100.0,0.0,100.0,66.7,66.7,3,4
1975,Sales,Sales Executive,2026-H1,33.3,0.0,66.7,33.3,66.7,0.0,3,3
